[group4] AI MYSQL AUTOMATED TESTING
[group4] Loaded 375 test cases from D:\project\Final-Year-Project-v1-main\test_cases\group4.csv
[group4] Connected to MySQL
[group4] Running TC1126 | F076 | Positive
[group4] Running TC1182 | F079 | Edge
[group4] Running TC1183 | F079 | Edge
[group4] Running TC1184 | F079 | Edge
[group4] Running TC1185 | F079 | Edge
[group4] Running TC1186 | F080 | Positive
[group4] Running TC1187 | F080 | Positive
[group4] Running TC1188 | F080 | Positive
[group4] Running TC1189 | F080 | Positive
[group4] Running TC1190 | F080 | Positive
[group4] Running TC1191 | F080 | Negative
[group4] Running TC1192 | F080 | Negative
[group4] Running TC1193 | F080 | Negative
[group4] Running TC1194 | F080 | Negative
[group4] Running TC1195 | F080 | Negative
[group4] Running TC1196 | F080 | Edge
[group4] Running TC1197 | F080 | Edge
[group4] Running TC1198 | F080 | Edge
[group4] Running TC1199 | F080 | Edge
[group4] Running TC1200 | F080 | Edge
[group4] Running TC1201 | F081 | Positive
[group4] Running TC1202 | F081 | Positive
[group4] Running TC1203 | F081 | Positive
[group4] Running TC1204 | F081 | Positive
[group4] Running TC1205 | F081 | Positive
[group4] Running TC1206 | F081 | Negative
[group4] Running TC1207 | F081 | Negative
[group4] Running TC1208 | F081 | Negative
[group4] Running TC1209 | F081 | Negative
[group4] Running TC1210 | F081 | Negative
[group4] Running TC1211 | F081 | Edge
[group4] Running TC1212 | F081 | Edge
[group4] Running TC1213 | F081 | Edge
[group4] Running TC1214 | F081 | Edge
[group4] Running TC1215 | F081 | Edge
[group4] Running TC1216 | F082 | Positive
[group4] Running TC1217 | F082 | Positive
[group4] Running TC1218 | F082 | Positive
[group4] Running TC1219 | F082 | Positive
[group4] Running TC1220 | F082 | Positive
[group4] Running TC1221 | F082 | Negative
[group4] Running TC1222 | F082 | Negative
[group4] Running TC1223 | F082 | Negative
[group4] Running TC1224 | F082 | Negative
[group4] Running TC1225 | F082 | Negative
[group4] Running TC1226 | F082 | Edge
[group4] Running TC1227 | F082 | Edge
[group4] Running TC1228 | F082 | Edge
[group4] Running TC1229 | F082 | Edge
[group4] Running TC1230 | F082 | Edge
[group4] Running TC1231 | F083 | Positive
[group4] Running TC1232 | F083 | Positive
[group4] Running TC1233 | F083 | Positive
[group4] Running TC1234 | F083 | Positive
[group4] Running TC1235 | F083 | Positive
[group4] Running TC1236 | F083 | Negative
[group4] Running TC1237 | F083 | Negative
[group4] Running TC1238 | F083 | Negative
[group4] Running TC1239 | F083 | Negative
[group4] Running TC1240 | F083 | Negative
[group4] Running TC1241 | F083 | Edge
[group4] Running TC1242 | F083 | Edge
[group4] Running TC1243 | F083 | Edge
[group4] Running TC1244 | F083 | Edge
[group4] Running TC1245 | F083 | Edge
[group4] Running TC1246 | F084 | Positive
[group4] Running TC1247 | F084 | Positive
[group4] Running TC1248 | F084 | Positive
[group4] Running TC1249 | F084 | Positive
[group4] Running TC1250 | F084 | Positive
[group4] Running TC1251 | F084 | Negative
[group4] Running TC1252 | F084 | Negative
[group4] Running TC1253 | F084 | Negative
[group4] Running TC1254 | F084 | Negative
[group4] Running TC1255 | F084 | Negative
[group4] Running TC1256 | F084 | Edge
[group4] Running TC1257 | F084 | Edge
[group4] Running TC1258 | F084 | Edge
[group4] Running TC1259 | F084 | Edge
[group4] Running TC1260 | F084 | Edge
[group4] Running TC1261 | F085 | Positive
[group4] Running TC1262 | F085 | Positive
[group4] Running TC1263 | F085 | Positive
[group4] Running TC1264 | F085 | Positive
[group4] Running TC1265 | F085 | Positive
[group4] Running TC1266 | F085 | Negative
[group4] Running TC1267 | F085 | Negative
[group4] Running TC1268 | F085 | Negative
[group4] Running TC1269 | F085 | Negative
[group4] Running TC1270 | F085 | Negative
[group4] Running TC1271 | F085 | Edge
[group4] Running TC1272 | F085 | Edge
[group4] Running TC1273 | F085 | Edge
[group4] Running TC1274 | F085 | Edge
[group4] Running TC1275 | F085 | Edge
[group4] Running TC1276 | F086 | Positive
[group4] Running TC1277 | F086 | Positive
[group4] Running TC1278 | F086 | Positive
[group4] Running TC1279 | F086 | Positive
[group4] Running TC1280 | F086 | Positive
[group4] Running TC1281 | F086 | Negative
[group4] Running TC1282 | F086 | Negative
[group4] Running TC1283 | F086 | Negative
[group4] Running TC1284 | F086 | Negative
[group4] Running TC1285 | F086 | Negative
[group4] Running TC1286 | F086 | Edge
[group4] Running TC1287 | F086 | Edge
[group4] Running TC1288 | F086 | Edge
[group4] Running TC1289 | F086 | Edge
[group4] Running TC1290 | F086 | Edge
[group4] Running TC1291 | F087 | Positive
[group4] Running TC1292 | F087 | Positive
[group4] Running TC1293 | F087 | Positive
[group4] Running TC1294 | F087 | Positive
[group4] Running TC1295 | F087 | Positive
[group4] Running TC1296 | F087 | Negative
[group4] Running TC1297 | F087 | Negative
[group4] Running TC1298 | F087 | Negative
[group4] Running TC1299 | F087 | Negative
[group4] Running TC1300 | F087 | Negative
[group4] Running TC1301 | F087 | Edge
[group4] Running TC1302 | F087 | Edge
[group4] Running TC1303 | F087 | Edge
[group4] Running TC1304 | F087 | Edge
[group4] Running TC1305 | F087 | Edge
[group4] Running TC1306 | F088 | Positive
[group4] Running TC1307 | F088 | Positive
[group4] Running TC1308 | F088 | Positive
[group4] Running TC1309 | F088 | Positive
[group4] Running TC1310 | F088 | Positive
[group4] Running TC1311 | F088 | Negative
[group4] Running TC1312 | F088 | Negative
[group4] Running TC1313 | F088 | Negative
[group4] Running TC1314 | F088 | Negative
[group4] Running TC1315 | F088 | Negative
[group4] Running TC1316 | F088 | Edge
[group4] Running TC1317 | F088 | Edge
[group4] Running TC1318 | F088 | Edge
[group4] Running TC1319 | F088 | Edge
[group4] Running TC1320 | F088 | Edge
[group4] Running TC1321 | F089 | Positive
[group4] Running TC1322 | F089 | Positive
[group4] Running TC1323 | F089 | Positive
[group4] Running TC1324 | F089 | Positive
[group4] Running TC1325 | F089 | Positive
[group4] Running TC1326 | F089 | Negative
[group4] Running TC1327 | F089 | Negative
[group4] Running TC1328 | F089 | Negative
[group4] Running TC1329 | F089 | Negative
[group4] Running TC1330 | F089 | Negative
[group4] Running TC1331 | F089 | Edge
[group4] Running TC1332 | F089 | Edge
[group4] Running TC1333 | F089 | Edge
[group4] Running TC1334 | F089 | Edge
[group4] Running TC1335 | F089 | Edge
[group4] Running TC1336 | F090 | Positive
[group4] Running TC1337 | F090 | Positive
[group4] Running TC1338 | F090 | Positive
[group4] Running TC1339 | F090 | Positive
[group4] Running TC1340 | F090 | Positive
[group4] Running TC1341 | F090 | Negative
[group4] Running TC1342 | F090 | Negative
[group4] Running TC1343 | F090 | Negative
[group4] Running TC1344 | F090 | Negative
[group4] Running TC1345 | F090 | Negative
[group4] Running TC1346 | F090 | Edge
[group4] Running TC1347 | F090 | Edge
[group4] Running TC1348 | F090 | Edge
[group4] Running TC1349 | F090 | Edge
[group4] Running TC1350 | F090 | Edge
[group4] Running TC1351 | F091 | Positive
[group4] Running TC1352 | F091 | Positive
[group4] Running TC1353 | F091 | Positive
[group4] Running TC1354 | F091 | Positive
[group4] Running TC1355 | F091 | Positive
[group4] Running TC1356 | F091 | Negative
[group4] Running TC1357 | F091 | Negative
[group4] Running TC1358 | F091 | Negative
[group4] Running TC1359 | F091 | Negative
[group4] Running TC1360 | F091 | Negative
[group4] Running TC1361 | F091 | Edge
[group4] Running TC1362 | F091 | Edge
[group4] Running TC1363 | F091 | Edge
[group4] Running TC1364 | F091 | Edge
[group4] Running TC1365 | F091 | Edge
[group4] Running TC1366 | F092 | Positive
[group4] Running TC1367 | F092 | Positive
[group4] Running TC1368 | F092 | Positive
[group4] Running TC1369 | F092 | Positive
[group4] Running TC1370 | F092 | Positive
[group4] Running TC1371 | F092 | Negative
[group4] Running TC1372 | F092 | Negative
[group4] Running TC1373 | F092 | Negative
[group4] Running TC1374 | F092 | Negative
[group4] Running TC1375 | F092 | Negative
[group4] Running TC1376 | F092 | Edge
[group4] Running TC1377 | F092 | Edge
[group4] Running TC1378 | F092 | Edge
[group4] Running TC1379 | F092 | Edge
[group4] Running TC1380 | F092 | Edge
[group4] Running TC1381 | F093 | Positive
[group4] Running TC1382 | F093 | Positive
[group4] Running TC1383 | F093 | Positive
[group4] Running TC1384 | F093 | Positive
[group4] Running TC1385 | F093 | Positive
[group4] Running TC1386 | F093 | Negative
[group4] Running TC1387 | F093 | Negative
[group4] Running TC1388 | F093 | Negative
[group4] Running TC1389 | F093 | Negative
[group4] Running TC1390 | F093 | Negative
[group4] Running TC1391 | F093 | Edge
[group4] Running TC1392 | F093 | Edge
[group4] Running TC1393 | F093 | Edge
[group4] Running TC1394 | F093 | Edge
[group4] Running TC1395 | F093 | Edge
[group4] Running TC1396 | F094 | Positive
[group4] Running TC1397 | F094 | Positive
[group4] Running TC1398 | F094 | Positive
[group4] Running TC1399 | F094 | Positive
[group4] Running TC1400 | F094 | Positive
[group4] Running TC1401 | F094 | Negative
[group4] Running TC1402 | F094 | Negative
[group4] Running TC1403 | F094 | Negative
[group4] Running TC1404 | F094 | Negative
[group4] Running TC1405 | F094 | Negative
[group4] Running TC1406 | F094 | Edge
[group4] Running TC1407 | F094 | Edge
[group4] Running TC1408 | F094 | Edge
[group4] Running TC1409 | F094 | Edge
[group4] Running TC1410 | F094 | Edge
[group4] Running TC1411 | F095 | Positive
[group4] Running TC1412 | F095 | Positive
[group4] Running TC1413 | F095 | Positive
[group4] Running TC1414 | F095 | Positive
[group4] Running TC1415 | F095 | Positive
[group4] Running TC1416 | F095 | Negative
[group4] Running TC1417 | F095 | Negative
[group4] Running TC1418 | F095 | Negative
[group4] Running TC1419 | F095 | Negative
[group4] Running TC1420 | F095 | Negative
[group4] Running TC1421 | F095 | Edge
[group4] Running TC1422 | F095 | Edge
[group4] Running TC1423 | F095 | Edge
[group4] Running TC1424 | F095 | Edge
[group4] Running TC1425 | F095 | Edge
[group4] Running TC1426 | F096 | Positive
[group4] Running TC1427 | F096 | Positive
[group4] Running TC1428 | F096 | Positive
[group4] Running TC1429 | F096 | Positive
[group4] Running TC1430 | F096 | Positive
[group4] Running TC1431 | F096 | Negative
[group4] Running TC1432 | F096 | Negative
[group4] Running TC1433 | F096 | Negative
[group4] Running TC1434 | F096 | Negative
[group4] Running TC1435 | F096 | Negative
[group4] Running TC1436 | F096 | Edge
[group4] Running TC1437 | F096 | Edge
[group4] Running TC1438 | F096 | Edge
[group4] Running TC1439 | F096 | Edge
[group4] Running TC1440 | F096 | Edge
[group4] Running TC1441 | F097 | Positive
[group4] Running TC1442 | F097 | Positive
[group4] Running TC1443 | F097 | Positive
[group4] Running TC1444 | F097 | Positive
[group4] Running TC1445 | F097 | Positive
[group4] Running TC1446 | F097 | Negative
[group4] Running TC1447 | F097 | Negative
[group4] Running TC1448 | F097 | Negative
[group4] Running TC1449 | F097 | Negative
[group4] Running TC1450 | F097 | Negative
[group4] Running TC1451 | F097 | Edge
[group4] Running TC1452 | F097 | Edge
[group4] Running TC1453 | F097 | Edge
[group4] Running TC1454 | F097 | Edge
[group4] Running TC1455 | F097 | Edge
[group4] Running TC1456 | F098 | Positive
[group4] Running TC1457 | F098 | Positive
[group4] Running TC1458 | F098 | Positive
[group4] Running TC1459 | F098 | Positive
[group4] Running TC1460 | F098 | Positive
[group4] Running TC1461 | F098 | Negative
[group4] Running TC1462 | F098 | Negative
[group4] Running TC1463 | F098 | Negative
[group4] Running TC1464 | F098 | Negative
[group4] Running TC1465 | F098 | Negative
[group4] Running TC1466 | F098 | Edge
[group4] Running TC1467 | F098 | Edge
[group4] Running TC1468 | F098 | Edge
[group4] Running TC1469 | F098 | Edge
[group4] Running TC1470 | F098 | Edge
[group4] Running TC1471 | F099 | Positive
[group4] Running TC1472 | F099 | Positive
[group4] Running TC1473 | F099 | Positive
[group4] Running TC1474 | F099 | Positive
[group4] Running TC1475 | F099 | Positive
[group4] Running TC1476 | F099 | Negative
[group4] Running TC1477 | F099 | Negative
[group4] Running TC1478 | F099 | Negative
[group4] Running TC1479 | F099 | Negative
[group4] Running TC1480 | F099 | Negative
[group4] Running TC1481 | F099 | Edge
[group4] Running TC1482 | F099 | Edge
[group4] Running TC1483 | F099 | Edge
[group4] Running TC1484 | F099 | Edge
[group4] Running TC1485 | F099 | Edge
[group4] Running TC1486 | F100 | Positive
[group4] Running TC1487 | F100 | Positive
[group4] Running TC1488 | F100 | Positive
[group4] Running TC1489 | F100 | Positive
[group4] Running TC1490 | F100 | Positive
[group4] Running TC1491 | F100 | Negative
[group4] Running TC1492 | F100 | Negative
[group4] Running TC1493 | F100 | Negative
[group4] Running TC1494 | F100 | Negative
[group4] Running TC1495 | F100 | Negative
[group4] Running TC1496 | F100 | Edge
[group4] Running TC1497 | F100 | Edge
[group4] Running TC1498 | F100 | Edge
[group4] Running TC1499 | F100 | Edge
[group4] Running TC1500 | F100 | Edge
[group4] Summary: 375/375 passed; 0 failed; 100.00% pass rate
[group4] Response file saved: D:\project\Final-Year-Project-v1-main\reports\response_group4.txt
