[group3] AI MYSQL AUTOMATED TESTING
[group3] Loaded 375 test cases from D:\project\Final-Year-Project-v1-main\test_cases\group3.csv
[group3] Connected to MySQL
[group3] Running TC751 | F051 | Positive
[group3] Running TC921 | F062 | Negative
[group3] Running TC922 | F062 | Negative
[group3] Running TC923 | F062 | Negative
[group3] Running TC924 | F062 | Negative
[group3] Running TC925 | F062 | Negative
[group3] Running TC926 | F062 | Edge
[group3] Running TC927 | F062 | Edge
[group3] Running TC928 | F062 | Edge
[group3] Running TC929 | F062 | Edge
[group3] Running TC930 | F062 | Edge
[group3] Running TC931 | F063 | Positive
[group3] Running TC932 | F063 | Positive
[group3] Running TC933 | F063 | Positive
[group3] Running TC934 | F063 | Positive
[group3] Running TC935 | F063 | Positive
[group3] Running TC936 | F063 | Negative
[group3] Running TC937 | F063 | Negative
[group3] Running TC938 | F063 | Negative
[group3] Running TC939 | F063 | Negative
[group3] Running TC940 | F063 | Negative
[group3] Running TC941 | F063 | Edge
[group3] Running TC942 | F063 | Edge
[group3] Running TC943 | F063 | Edge
[group3] Running TC944 | F063 | Edge
[group3] Running TC945 | F063 | Edge
[group3] Running TC946 | F064 | Positive
[group3] Running TC947 | F064 | Positive
[group3] Running TC948 | F064 | Positive
[group3] Running TC949 | F064 | Positive
[group3] Running TC950 | F064 | Positive
[group3] Running TC951 | F064 | Negative
[group3] Running TC952 | F064 | Negative
[group3] Running TC953 | F064 | Negative
[group3] Running TC954 | F064 | Negative
[group3] Running TC955 | F064 | Negative
[group3] Running TC956 | F064 | Edge
[group3] Running TC957 | F064 | Edge
[group3] Running TC958 | F064 | Edge
[group3] Running TC959 | F064 | Edge
[group3] Running TC960 | F064 | Edge
[group3] Running TC961 | F065 | Positive
[group3] Running TC962 | F065 | Positive
[group3] Running TC963 | F065 | Positive
[group3] Running TC964 | F065 | Positive
[group3] Running TC965 | F065 | Positive
[group3] Running TC966 | F065 | Negative
[group3] Running TC967 | F065 | Negative
[group3] Running TC968 | F065 | Negative
[group3] Running TC969 | F065 | Negative
[group3] Running TC970 | F065 | Negative
[group3] Running TC971 | F065 | Edge
[group3] Running TC972 | F065 | Edge
[group3] Running TC973 | F065 | Edge
[group3] Running TC974 | F065 | Edge
[group3] Running TC975 | F065 | Edge
[group3] Running TC976 | F066 | Positive
[group3] Running TC977 | F066 | Positive
[group3] Running TC978 | F066 | Positive
[group3] Running TC979 | F066 | Positive
[group3] Running TC980 | F066 | Positive
[group3] Running TC981 | F066 | Negative
[group3] Running TC982 | F066 | Negative
[group3] Running TC983 | F066 | Negative
[group3] Running TC984 | F066 | Negative
[group3] Running TC985 | F066 | Negative
[group3] Running TC986 | F066 | Edge
[group3] Running TC987 | F066 | Edge
[group3] Running TC988 | F066 | Edge
[group3] Running TC989 | F066 | Edge
[group3] Running TC990 | F066 | Edge
[group3] Running TC991 | F067 | Positive
[group3] Running TC992 | F067 | Positive
[group3] Running TC993 | F067 | Positive
[group3] Running TC994 | F067 | Positive
[group3] Running TC995 | F067 | Positive
[group3] Running TC996 | F067 | Negative
[group3] Running TC997 | F067 | Negative
[group3] Running TC998 | F067 | Negative
[group3] Running TC999 | F067 | Negative
[group3] Running TC1000 | F067 | Negative
[group3] Running TC1001 | F067 | Edge
[group3] Running TC1002 | F067 | Edge
[group3] Running TC1003 | F067 | Edge
[group3] Running TC1004 | F067 | Edge
[group3] Running TC1005 | F067 | Edge
[group3] Running TC1006 | F068 | Positive
[group3] Running TC1007 | F068 | Positive
[group3] Running TC1008 | F068 | Positive
[group3] Running TC1009 | F068 | Positive
[group3] Running TC1010 | F068 | Positive
[group3] Running TC1011 | F068 | Negative
[group3] Running TC1012 | F068 | Negative
[group3] Running TC1013 | F068 | Negative
[group3] Running TC1014 | F068 | Negative
[group3] Running TC1015 | F068 | Negative
[group3] Running TC1016 | F068 | Edge
[group3] Running TC1017 | F068 | Edge
[group3] Running TC1018 | F068 | Edge
[group3] Running TC1019 | F068 | Edge
[group3] Running TC1020 | F068 | Edge
[group3] Running TC1021 | F069 | Positive
[group3] Running TC1022 | F069 | Positive
[group3] Running TC1023 | F069 | Positive
[group3] Running TC1024 | F069 | Positive
[group3] Running TC1025 | F069 | Positive
[group3] Running TC1026 | F069 | Negative
[group3] Running TC1027 | F069 | Negative
[group3] Running TC1028 | F069 | Negative
[group3] Running TC1029 | F069 | Negative
[group3] Running TC1030 | F069 | Negative
[group3] Running TC1031 | F069 | Edge
[group3] Running TC1032 | F069 | Edge
[group3] Running TC1033 | F069 | Edge
[group3] Running TC1034 | F069 | Edge
[group3] Running TC1035 | F069 | Edge
[group3] Running TC1036 | F070 | Positive
[group3] Running TC1037 | F070 | Positive
[group3] Running TC1038 | F070 | Positive
[group3] Running TC1039 | F070 | Positive
[group3] Running TC1040 | F070 | Positive
[group3] Running TC1041 | F070 | Negative
[group3] Running TC1042 | F070 | Negative
[group3] Running TC1043 | F070 | Negative
[group3] Running TC1044 | F070 | Negative
[group3] Running TC1045 | F070 | Negative
[group3] Running TC1046 | F070 | Edge
[group3] Running TC1047 | F070 | Edge
[group3] Running TC1048 | F070 | Edge
[group3] Running TC1049 | F070 | Edge
[group3] Running TC1050 | F070 | Edge
[group3] Running TC1051 | F071 | Positive
[group3] Running TC1052 | F071 | Positive
[group3] Running TC1053 | F071 | Positive
[group3] Running TC1054 | F071 | Positive
[group3] Running TC1055 | F071 | Positive
[group3] Running TC1056 | F071 | Negative
[group3] Running TC1057 | F071 | Negative
[group3] Running TC1058 | F071 | Negative
[group3] Running TC1059 | F071 | Negative
[group3] Running TC1060 | F071 | Negative
[group3] Running TC1061 | F071 | Edge
[group3] Running TC1062 | F071 | Edge
[group3] Running TC1063 | F071 | Edge
[group3] Running TC1064 | F071 | Edge
[group3] Running TC1065 | F071 | Edge
[group3] Running TC1066 | F072 | Positive
[group3] Running TC1067 | F072 | Positive
[group3] Running TC1068 | F072 | Positive
[group3] Running TC1069 | F072 | Positive
[group3] Running TC1070 | F072 | Positive
[group3] Running TC1071 | F072 | Negative
[group3] Running TC1072 | F072 | Negative
[group3] Running TC1073 | F072 | Negative
[group3] Running TC1074 | F072 | Negative
[group3] Running TC1075 | F072 | Negative
[group3] Running TC1076 | F072 | Edge
[group3] Running TC1077 | F072 | Edge
[group3] Running TC1078 | F072 | Edge
[group3] Running TC1079 | F072 | Edge
[group3] Running TC1080 | F072 | Edge
[group3] Running TC1081 | F073 | Positive
[group3] Running TC1082 | F073 | Positive
[group3] Running TC1083 | F073 | Positive
[group3] Running TC1084 | F073 | Positive
[group3] Running TC1085 | F073 | Positive
[group3] Running TC1086 | F073 | Negative
[group3] Running TC1087 | F073 | Negative
[group3] Running TC1088 | F073 | Negative
[group3] Running TC1089 | F073 | Negative
[group3] Running TC1090 | F073 | Negative
[group3] Running TC1091 | F073 | Edge
[group3] Running TC1092 | F073 | Edge
[group3] Running TC1093 | F073 | Edge
[group3] Running TC1094 | F073 | Edge
[group3] Running TC1095 | F073 | Edge
[group3] Running TC1096 | F074 | Positive
[group3] Running TC1097 | F074 | Positive
[group3] Running TC1098 | F074 | Positive
[group3] Running TC1099 | F074 | Positive
[group3] Running TC1100 | F074 | Positive
[group3] Running TC1101 | F074 | Negative
[group3] Running TC1102 | F074 | Negative
[group3] Running TC1103 | F074 | Negative
[group3] Running TC1104 | F074 | Negative
[group3] Running TC1105 | F074 | Negative
[group3] Running TC1106 | F074 | Edge
[group3] Running TC1107 | F074 | Edge
[group3] Running TC1108 | F074 | Edge
[group3] Running TC1109 | F074 | Edge
[group3] Running TC1110 | F074 | Edge
[group3] Running TC1111 | F075 | Positive
[group3] Running TC1112 | F075 | Positive
[group3] Running TC1113 | F075 | Positive
[group3] Running TC1114 | F075 | Positive
[group3] Running TC1115 | F075 | Positive
[group3] Running TC1116 | F075 | Negative
[group3] Running TC1117 | F075 | Negative
[group3] Running TC1118 | F075 | Negative
[group3] Running TC1119 | F075 | Negative
[group3] Running TC1120 | F075 | Negative
[group3] Running TC1121 | F075 | Edge
[group3] Running TC1122 | F075 | Edge
[group3] Running TC1123 | F075 | Edge
[group3] Running TC1124 | F075 | Edge
[group3] Running TC1125 | F075 | Edge
[group3] Summary: 375/375 passed; 0 failed; 100.00% pass rate
[group3] Response file saved: D:\project\Final-Year-Project-v1-main\reports\response_group3.txt
